blueWins,blueFirstBlood,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueGoldDiff,blueCSPerMin,redFirstBlood,redEliteMonsters,redDragons,redTotalGold,redTotalExperience,redGoldDiff,redCSPerMin
TRUE,FALSE,0,FALSE,17860,17673,-268,18.2,TRUE,0,FALSE,18128,17266,268,19.9
FALSE,FALSE,0,FALSE,17517,18612,124,22.8,TRUE,2,TRUE,17393,20138,-124,23.5
FALSE,TRUE,0,FALSE,15815,17429,-721,22.4,FALSE,1,TRUE,16536,18547,721,24.1
FALSE,FALSE,1,TRUE,16519,18850,-1464,20.3,TRUE,0,FALSE,17983,18519,1464,24
TRUE,TRUE,1,FALSE,16977,17852,1753,20.1,FALSE,1,TRUE,15224,17005,-1753,18.6
FALSE,FALSE,0,FALSE,14769,16504,-4374,20.5,TRUE,0,FALSE,19143,19074,4374,20.9
FALSE,TRUE,0,FALSE,17221,18291,194,22.9,FALSE,1,TRUE,17027,17085,-194,21.3
TRUE,TRUE,0,FALSE,18152,18364,-973,19.6,FALSE,0,FALSE,19125,20760,973,23.8
TRUE,FALSE,0,FALSE,17118,19705,1550,22.4,TRUE,1,TRUE,15568,16419,-1550,18.2
TRUE,FALSE,1,TRUE,16923,18443,2504,19.5,TRUE,0,FALSE,14419,15619,-2504,19.9
FALSE,TRUE,0,FALSE,17698,18605,-373,21.8,FALSE,1,TRUE,18071,20131,373,23.3
FALSE,FALSE,0,FALSE,13889,16133,-4479,20,TRUE,0,FALSE,18368,18829,4479,23.9
FALSE,FALSE,0,FALSE,15218,17342,-2789,22.7,TRUE,1,TRUE,18007,18853,2789,24.8
FALSE,TRUE,1,TRUE,15876,18504,525,22.8,FALSE,0,FALSE,15351,18210,-525,22.7
FALSE,FALSE,1,TRUE,14476,16263,-4094,20.1,TRUE,0,FALSE,18570,19583,4094,25.2
TRUE,TRUE,1,FALSE,18730,20389,5229,23.2,FALSE,1,TRUE,13501,15253,-5229,18.1
FALSE,TRUE,0,FALSE,14788,17212,-516,21.2,FALSE,1,TRUE,15304,17325,516,21.2
TRUE,TRUE,1,FALSE,17257,17553,-429,18.9,FALSE,1,TRUE,17686,18251,429,22.3
FALSE,FALSE,1,TRUE,16755,18760,695,26.3,TRUE,0,FALSE,16060,17074,-695,22.5
FALSE,FALSE,0,FALSE,17160,18631,750,24,TRUE,0,FALSE,16410,17327,-750,23
TRUE,FALSE,1,FALSE,17949,17918,1076,23.4,TRUE,0,FALSE,16873,18763,-1076,21.4
FALSE,FALSE,0,FALSE,15585,17639,-3559,22.4,TRUE,0,FALSE,19144,18958,3559,21.6
TRUE,FALSE,1,TRUE,18055,17444,3332,21.2,TRUE,0,FALSE,14723,14533,-3332,18.6
FALSE,TRUE,0,FALSE,17406,18922,1104,24,FALSE,1,TRUE,16302,18739,-1104,20.7
FALSE,FALSE,0,FALSE,18633,18367,-1428,24.6,TRUE,2,TRUE,20061,18800,1428,22.3
TRUE,FALSE,0,FALSE,17564,18892,1156,23.2,TRUE,0,FALSE,16408,17976,-1156,21.1
FALSE,TRUE,0,FALSE,17944,18559,1319,25.5,FALSE,1,TRUE,16625,18518,-1319,23.4
FALSE,FALSE,0,FALSE,15888,18305,-1157,23.9,TRUE,1,FALSE,17045,18356,1157,21.6
FALSE,FALSE,1,TRUE,16650,18077,-1968,19.9,TRUE,0,FALSE,18618,18546,1968,22.4
FALSE,TRUE,0,FALSE,17892,18021,479,19,FALSE,0,FALSE,17413,17969,-479,22.1
TRUE,TRUE,0,FALSE,15708,17721,-564,22.6,FALSE,1,TRUE,16272,19583,564,24.3
TRUE,TRUE,0,FALSE,19324,19019,3110,22.6,FALSE,1,TRUE,16214,17478,-3110,20.6
FALSE,TRUE,0,FALSE,16425,16635,-964,20.7,FALSE,0,FALSE,17389,18074,964,18.9
FALSE,TRUE,1,FALSE,16993,18944,1140,24.1,FALSE,1,TRUE,15853,19475,-1140,23.1
FALSE,FALSE,0,FALSE,14752,17935,-2181,22.8,TRUE,1,TRUE,16933,19228,2181,25.2
FALSE,FALSE,0,FALSE,14675,17184,-3911,20.7,TRUE,2,TRUE,18586,19912,3911,25.4
TRUE,TRUE,0,FALSE,16907,18072,1697,16.5,FALSE,1,TRUE,15210,17947,-1697,24.2
FALSE,FALSE,0,FALSE,14384,17020,-6124,23.7,TRUE,1,TRUE,20508,21063,6124,25.2
FALSE,FALSE,0,FALSE,16060,17844,-1603,21.3,TRUE,1,TRUE,17663,18978,1603,22.7
FALSE,TRUE,0,FALSE,15484,18326,-930,23.2,FALSE,1,TRUE,16414,18141,930,24.9
FALSE,FALSE,0,FALSE,15064,14203,-5181,14.1,TRUE,2,TRUE,20245,19275,5181,24
TRUE,TRUE,0,FALSE,18775,18390,2666,23,FALSE,1,FALSE,16109,17990,-2666,21.5
TRUE,TRUE,2,TRUE,17665,19907,4520,25.8,FALSE,0,FALSE,13145,14177,-4520,21
TRUE,TRUE,0,FALSE,17379,20465,1524,26.5,FALSE,1,TRUE,15855,18394,-1524,26.8
FALSE,TRUE,1,FALSE,16266,17958,-622,22.4,FALSE,1,TRUE,16888,19236,622,23.1
FALSE,FALSE,0,FALSE,16260,17081,-2025,19.7,TRUE,1,FALSE,18285,18855,2025,19.3
FALSE,FALSE,0,FALSE,14313,16259,-2276,21.2,TRUE,1,TRUE,16589,18451,2276,21.7
TRUE,FALSE,0,FALSE,15397,17958,908,24.7,TRUE,2,TRUE,14489,18037,-908,22.1
TRUE,TRUE,0,FALSE,16275,17390,1606,22.4,FALSE,0,FALSE,14669,16775,-1606,20.8
FALSE,TRUE,0,FALSE,18026,17839,726,19.8,FALSE,0,FALSE,17300,18294,-726,18.6
FALSE,TRUE,0,FALSE,13415,16177,-5048,21.5,FALSE,1,TRUE,18463,20408,5048,26.4
FALSE,FALSE,1,TRUE,16635,17795,544,21.5,TRUE,0,FALSE,16091,17037,-544,19.4
FALSE,FALSE,0,FALSE,14114,17618,-1313,22.9,TRUE,2,TRUE,15427,17624,1313,25
FALSE,FALSE,2,TRUE,15975,17545,-33,22.2,TRUE,0,FALSE,16008,18104,33,21.4
FALSE,FALSE,0,FALSE,14606,16104,-4405,17.3,TRUE,1,TRUE,19011,19408,4405,19.3
TRUE,FALSE,1,TRUE,19134,20399,3440,22.7,TRUE,0,FALSE,15694,18200,-3440,20.9
FALSE,TRUE,0,FALSE,15209,17965,-325,20.1,FALSE,0,FALSE,15534,17956,325,24.6
TRUE,TRUE,1,FALSE,16512,18547,-1314,20.7,FALSE,1,TRUE,17826,19574,1314,24.6
FALSE,FALSE,1,FALSE,15707,16687,-1724,22.5,TRUE,1,TRUE,17431,18202,1724,20.2
TRUE,FALSE,1,TRUE,17886,19530,3854,22.4,TRUE,0,FALSE,14032,16544,-3854,19.3
TRUE,TRUE,1,TRUE,15620,17974,234,22.5,FALSE,0,FALSE,15386,18292,-234,22.7
FALSE,TRUE,1,TRUE,16275,17526,-4202,19.9,FALSE,0,FALSE,20477,21372,4202,24.8
TRUE,FALSE,1,FALSE,17308,16585,832,20.9,TRUE,1,TRUE,16476,17089,-832,18.3
FALSE,FALSE,0,FALSE,13875,16214,-1207,21.2,TRUE,0,FALSE,15082,17756,1207,22.7
TRUE,FALSE,1,TRUE,20721,18605,4453,24.7,TRUE,0,FALSE,16268,17309,-4453,20.6
TRUE,TRUE,1,TRUE,16955,17434,1306,19.1,FALSE,0,FALSE,15649,16395,-1306,20
FALSE,TRUE,0,FALSE,16099,17169,-1063,20,FALSE,1,TRUE,17162,18196,1063,21.5
TRUE,TRUE,1,FALSE,19569,19298,5148,20.3,FALSE,1,TRUE,14421,16990,-5148,17.9
TRUE,TRUE,1,TRUE,20932,19304,4217,23.3,FALSE,0,FALSE,16715,17920,-4217,18.8
TRUE,TRUE,2,TRUE,20983,19590,5372,22,FALSE,0,FALSE,15611,14964,-5372,15.6
FALSE,TRUE,0,FALSE,15871,17242,-752,22.4,FALSE,2,TRUE,16623,19006,752,22.8
TRUE,TRUE,0,FALSE,17938,17865,2161,21.9,FALSE,1,TRUE,15777,16134,-2161,19.5
TRUE,TRUE,2,TRUE,20685,21642,7761,27.9,FALSE,0,FALSE,12924,15824,-7761,20.1
TRUE,TRUE,1,FALSE,18045,20275,2647,22.7,FALSE,0,FALSE,15398,17071,-2647,20.3
TRUE,FALSE,2,TRUE,16985,19175,986,24.1,TRUE,0,FALSE,15999,17981,-986,26.7
TRUE,FALSE,1,FALSE,14106,15716,-2393,20,TRUE,1,TRUE,16499,16720,2393,18.6
FALSE,TRUE,1,TRUE,15474,17407,-347,20.3,FALSE,0,FALSE,15821,18541,347,22.4
TRUE,FALSE,1,FALSE,16434,18330,-435,23.5,TRUE,1,TRUE,16869,17756,435,27
FALSE,FALSE,2,TRUE,14885,17810,-4790,19.2,TRUE,0,FALSE,19675,19936,4790,23.2
TRUE,TRUE,1,TRUE,19527,20653,5525,23.7,FALSE,0,FALSE,14002,17186,-5525,21.1
FALSE,FALSE,0,FALSE,16685,17126,17,22.3,TRUE,1,TRUE,16668,18306,-17,17.5
FALSE,FALSE,1,FALSE,19868,19587,2782,20.1,TRUE,1,TRUE,17086,15039,-2782,15.7
FALSE,FALSE,0,FALSE,16017,17022,-58,18.2,TRUE,1,TRUE,16075,17009,58,22.8
FALSE,FALSE,0,FALSE,13557,16944,-2637,21.3,TRUE,1,TRUE,16194,18822,2637,24.8
TRUE,TRUE,1,FALSE,17779,20127,3206,26.8,FALSE,0,FALSE,14573,17866,-3206,22.5
TRUE,FALSE,1,TRUE,19133,19406,4531,20,TRUE,0,FALSE,14602,16428,-4531,21.1
FALSE,TRUE,1,TRUE,14304,15110,-2083,19.9,FALSE,0,FALSE,16387,17659,2083,23.6
TRUE,FALSE,0,FALSE,14339,17922,-1327,23.4,TRUE,1,TRUE,15666,18747,1327,24.1
TRUE,TRUE,1,TRUE,17101,16986,359,19.4,FALSE,0,FALSE,16742,18700,-359,19.7
TRUE,TRUE,1,FALSE,14731,16242,-2272,22.3,FALSE,1,TRUE,17003,19024,2272,22
TRUE,TRUE,1,TRUE,17766,18700,-680,22.9,FALSE,0,FALSE,18446,19403,680,24.3
FALSE,TRUE,1,TRUE,16747,18330,482,20.2,FALSE,0,FALSE,16265,19000,-482,22.5
FALSE,TRUE,2,TRUE,16074,16408,-3268,18.5,FALSE,0,FALSE,19342,20865,3268,20.6
TRUE,TRUE,1,TRUE,17488,18635,1902,22,FALSE,0,FALSE,15586,17668,-1902,19.3
FALSE,FALSE,0,FALSE,12698,15550,-3784,19.5,TRUE,1,TRUE,16482,19569,3784,22.2
TRUE,FALSE,0,FALSE,17264,19660,2474,23,TRUE,0,FALSE,14790,17166,-2474,23
FALSE,TRUE,0,FALSE,14516,17011,-3678,21.8,FALSE,1,TRUE,18194,20245,3678,24.6
FALSE,TRUE,0,FALSE,17666,19438,2537,24.1,FALSE,1,TRUE,15129,17605,-2537,23.4
TRUE,TRUE,1,TRUE,16521,17693,1490,20.3,FALSE,0,FALSE,15031,16232,-1490,21.6
FALSE,FALSE,1,TRUE,15880,17975,-3840,19.9,TRUE,1,FALSE,19720,20810,3840,23.9
TRUE,TRUE,1,TRUE,17020,17178,1377,18.5,FALSE,0,FALSE,15643,17851,-1377,23.2
TRUE,TRUE,1,TRUE,18021,19353,4957,24.6,FALSE,0,FALSE,13064,14913,-4957,18.2
FALSE,FALSE,0,FALSE,16334,18034,-1337,24.5,TRUE,2,TRUE,17671,19140,1337,24.5
TRUE,FALSE,0,FALSE,13979,16912,-2871,20.3,TRUE,1,TRUE,16850,19339,2871,24.3
FALSE,FALSE,0,FALSE,15006,18694,-1271,23,TRUE,0,FALSE,16277,19060,1271,26.4
TRUE,FALSE,0,FALSE,15696,18895,-1163,24.3,TRUE,1,FALSE,16859,18914,1163,24.6
FALSE,TRUE,0,FALSE,15946,16836,-833,17,FALSE,1,FALSE,16779,17768,833,23
FALSE,FALSE,0,FALSE,15548,17564,-2686,21.5,TRUE,1,TRUE,18234,19601,2686,21.2
TRUE,TRUE,1,TRUE,15942,19003,486,23.2,FALSE,0,FALSE,15456,18138,-486,24.2
TRUE,TRUE,0,FALSE,15727,18760,1441,26.4,FALSE,0,FALSE,14286,18287,-1441,21.1
FALSE,FALSE,0,FALSE,16772,16548,192,22.8,TRUE,2,TRUE,16580,18044,-192,23.4
FALSE,FALSE,1,FALSE,17820,20320,3462,23.4,TRUE,1,TRUE,14358,17360,-3462,20.5
FALSE,TRUE,0,FALSE,16440,17567,-892,23.8,FALSE,1,TRUE,17332,17822,892,20.6
TRUE,TRUE,2,TRUE,19890,18304,3290,21.4,FALSE,0,FALSE,16600,16906,-3290,21.4
TRUE,FALSE,0,FALSE,15936,18595,254,23.4,TRUE,1,TRUE,15682,18455,-254,20.5
FALSE,FALSE,0,FALSE,16065,17606,-1823,19.3,TRUE,1,TRUE,17888,19755,1823,23.4
TRUE,TRUE,1,FALSE,16385,17307,962,21.5,FALSE,1,TRUE,15423,18953,-962,26.1
FALSE,TRUE,1,TRUE,15315,17144,-2478,21,FALSE,0,FALSE,17793,19280,2478,23.1
TRUE,FALSE,0,FALSE,15610,19049,-99,24.6,TRUE,0,FALSE,15709,18322,99,23.4
TRUE,TRUE,0,FALSE,14650,16684,-2003,19.2,FALSE,0,FALSE,16653,18295,2003,19.5
FALSE,TRUE,1,FALSE,16209,18146,316,25.4,FALSE,1,TRUE,15893,18743,-316,23.7
FALSE,TRUE,0,FALSE,16254,17374,-908,20,FALSE,0,FALSE,17162,19180,908,22.7
FALSE,FALSE,0,FALSE,15881,17927,-1943,21.4,TRUE,1,TRUE,17824,19509,1943,21.6
TRUE,FALSE,0,FALSE,17554,16706,-1548,22.7,TRUE,2,TRUE,19102,18694,1548,22.5
FALSE,FALSE,0,FALSE,14329,16330,-1966,21.1,TRUE,1,TRUE,16295,19921,1966,21.7
TRUE,FALSE,1,TRUE,15712,17969,-169,22.1,TRUE,0,FALSE,15881,17687,169,23.5
FALSE,FALSE,0,FALSE,16121,16956,-1587,16.9,TRUE,1,TRUE,17708,18534,1587,22.1
FALSE,FALSE,1,TRUE,14471,17810,-355,24.1,TRUE,0,FALSE,14826,18210,355,23.2
TRUE,TRUE,0,FALSE,14797,16703,-1576,19.5,FALSE,1,TRUE,16373,18423,1576,25.9
FALSE,TRUE,0,FALSE,15692,16690,482,20.6,FALSE,1,FALSE,15210,18743,-482,23.5
TRUE,TRUE,1,TRUE,18271,19689,938,22.3,FALSE,1,FALSE,17333,19508,-938,20.4
FALSE,FALSE,0,FALSE,14928,18640,-360,22.9,TRUE,1,TRUE,15288,18309,360,21.3
TRUE,TRUE,0,FALSE,15835,17352,-1973,21.7,FALSE,0,FALSE,17808,18849,1973,23.6
TRUE,TRUE,1,FALSE,19598,18704,4864,24.2,FALSE,0,FALSE,14734,16766,-4864,20.4
TRUE,FALSE,1,TRUE,16664,18875,2543,24.4,TRUE,0,FALSE,14121,17910,-2543,20.4
TRUE,TRUE,1,FALSE,15826,17062,-2296,19.6,FALSE,1,TRUE,18122,18739,2296,24.3
FALSE,TRUE,0,FALSE,16517,18263,954,21.6,FALSE,1,TRUE,15563,17693,-954,21.6
FALSE,FALSE,1,FALSE,16888,18334,1063,22.5,TRUE,1,TRUE,15825,18725,-1063,23.1
TRUE,TRUE,1,TRUE,21872,19671,7404,22.5,FALSE,0,FALSE,14468,14515,-7404,16.9
TRUE,TRUE,1,TRUE,17828,19155,3642,24.2,FALSE,0,FALSE,14186,15305,-3642,17.9
TRUE,TRUE,0,FALSE,16535,17913,-847,19.9,FALSE,1,TRUE,17382,17902,847,22.7
TRUE,FALSE,0,FALSE,16194,17871,376,23.8,TRUE,2,TRUE,15818,18065,-376,21.5
FALSE,TRUE,2,TRUE,15304,17175,-1469,19.5,FALSE,0,FALSE,16773,17059,1469,23.8
FALSE,TRUE,1,FALSE,14931,17257,1295,21.5,FALSE,1,TRUE,13636,17337,-1295,23
FALSE,FALSE,0,FALSE,15175,16256,-1243,17,TRUE,1,TRUE,16418,17485,1243,21.9
TRUE,FALSE,1,TRUE,15089,17882,-3426,21.9,TRUE,0,FALSE,18515,20636,3426,22.7
TRUE,TRUE,0,FALSE,19057,19088,2455,23.6,FALSE,0,FALSE,16602,17148,-2455,22.6
TRUE,FALSE,0,FALSE,17198,19868,1926,23.3,TRUE,0,FALSE,15272,17749,-1926,21.9
FALSE,FALSE,1,TRUE,14206,17591,-2865,21,TRUE,0,FALSE,17071,19457,2865,24.8
FALSE,TRUE,1,TRUE,15303,16803,-1154,20.9,FALSE,0,FALSE,16457,18432,1154,20.7
TRUE,FALSE,0,FALSE,15257,16021,-1860,19.1,TRUE,1,TRUE,17117,16741,1860,21.1
TRUE,TRUE,1,TRUE,17643,17308,2331,22.6,FALSE,0,FALSE,15312,17283,-2331,19.3
TRUE,FALSE,0,FALSE,14649,17790,-444,22.9,TRUE,1,FALSE,15093,18667,444,24.7
FALSE,FALSE,1,TRUE,15101,16888,-3014,18.7,TRUE,0,FALSE,18115,17245,3014,25.2
TRUE,TRUE,0,FALSE,18288,18800,4377,22.3,FALSE,0,FALSE,13911,17081,-4377,22
TRUE,TRUE,0,FALSE,17357,20069,2030,23.6,FALSE,0,FALSE,15327,18658,-2030,25.2
TRUE,FALSE,0,FALSE,16101,19176,884,26.6,TRUE,1,TRUE,15217,18148,-884,23.6
FALSE,FALSE,0,FALSE,16864,18758,-1406,21.9,TRUE,0,FALSE,18270,19764,1406,19.5
FALSE,FALSE,0,FALSE,14470,15760,-4259,17.5,TRUE,1,TRUE,18729,20022,4259,24.6
TRUE,TRUE,1,TRUE,18027,19090,3909,25.2,FALSE,0,FALSE,14118,17152,-3909,21.9
TRUE,TRUE,1,TRUE,18920,19580,2339,23.8,FALSE,0,FALSE,16581,18955,-2339,22
FALSE,FALSE,1,FALSE,15521,16916,-1187,20.2,TRUE,1,TRUE,16708,17630,1187,21.9
TRUE,TRUE,0,FALSE,15579,16638,-1314,19.8,FALSE,1,TRUE,16893,17204,1314,21.5
TRUE,TRUE,0,FALSE,18602,20068,123,20,FALSE,1,FALSE,18479,18755,-123,22.6
FALSE,FALSE,0,FALSE,15325,16317,-2964,19.2,TRUE,2,TRUE,18289,18904,2964,20.8
FALSE,FALSE,0,FALSE,15161,16945,-7089,19.6,TRUE,0,FALSE,22250,19760,7089,23.7
FALSE,TRUE,0,FALSE,17818,19558,2534,23.8,FALSE,0,FALSE,15284,17828,-2534,22.3
FALSE,FALSE,0,FALSE,14066,16007,-6966,17.8,TRUE,1,FALSE,21032,20730,6966,24.6
FALSE,FALSE,0,FALSE,16143,17759,-3283,21.2,TRUE,0,FALSE,19426,18341,3283,19.4
FALSE,TRUE,0,FALSE,15431,17705,-3460,21.4,FALSE,1,TRUE,18891,20094,3460,23.3
FALSE,TRUE,1,FALSE,16815,18326,10,20.7,FALSE,0,FALSE,16805,18103,-10,24.1
TRUE,FALSE,1,FALSE,17060,19600,2207,24.2,TRUE,1,TRUE,14853,16764,-2207,21.9
FALSE,FALSE,0,FALSE,15341,17802,-2310,20.4,TRUE,1,TRUE,17651,19406,2310,22
FALSE,TRUE,2,TRUE,17012,19316,1456,23,FALSE,0,FALSE,15556,17883,-1456,22
TRUE,TRUE,1,FALSE,17805,17597,1446,21.8,FALSE,1,TRUE,16359,18948,-1446,21.2
FALSE,FALSE,0,FALSE,16425,17934,-4561,20.5,TRUE,1,TRUE,20986,19769,4561,27.1
FALSE,TRUE,1,TRUE,17804,16151,-612,16.8,FALSE,0,FALSE,18416,17170,612,17.1
FALSE,FALSE,0,FALSE,14449,16336,-1979,22,TRUE,1,TRUE,16428,16674,1979,18.6
TRUE,TRUE,0,FALSE,17687,18169,1484,20.3,FALSE,0,FALSE,16203,18193,-1484,21.6
FALSE,TRUE,0,FALSE,18471,19497,3252,22.5,FALSE,1,TRUE,15219,17193,-3252,20.1
TRUE,FALSE,1,TRUE,16245,17547,-1051,20.6,TRUE,0,FALSE,17296,16794,1051,20.6
TRUE,FALSE,1,TRUE,15054,16819,-2018,20.9,TRUE,0,FALSE,17072,18164,2018,16.9
TRUE,TRUE,0,FALSE,17216,17264,1462,20.7,FALSE,0,FALSE,15754,15974,-1462,16.5
TRUE,FALSE,0,FALSE,14997,17191,-3401,21.8,TRUE,2,TRUE,18398,19370,3401,21.9
TRUE,FALSE,0,FALSE,14804,17613,-1645,23.9,TRUE,1,TRUE,16449,18689,1645,24.5
FALSE,TRUE,1,FALSE,15645,18594,929,22.7,FALSE,1,TRUE,14716,17499,-929,20.5
FALSE,FALSE,0,FALSE,15365,17435,-2450,22.1,TRUE,0,FALSE,17815,18585,2450,23.3
FALSE,TRUE,0,FALSE,17524,16577,-293,20.9,FALSE,1,TRUE,17817,18432,293,21.1
TRUE,TRUE,0,FALSE,18324,19267,4545,19.9,FALSE,0,FALSE,13779,15553,-4545,19.5
TRUE,TRUE,2,TRUE,17140,18226,597,22.1,FALSE,0,FALSE,16543,17351,-597,22.6
TRUE,TRUE,0,FALSE,17756,18384,1975,21.1,FALSE,0,FALSE,15781,17415,-1975,21
FALSE,FALSE,1,TRUE,19094,19076,1693,19.6,TRUE,0,FALSE,17401,17789,-1693,21.4
FALSE,FALSE,1,FALSE,15963,18713,-985,21.8,TRUE,1,TRUE,16948,18806,985,26.2
TRUE,TRUE,2,TRUE,21266,19884,7427,23.1,FALSE,0,FALSE,13839,13326,-7427,12.9
TRUE,TRUE,0,FALSE,17692,18587,1018,20.3,FALSE,1,TRUE,16674,17268,-1018,20.1
FALSE,FALSE,1,TRUE,14562,15997,-1857,20.6,TRUE,0,FALSE,16419,17973,1857,21.4
FALSE,FALSE,0,FALSE,15881,16662,-3438,21.5,TRUE,1,TRUE,19319,19236,3438,22.2
FALSE,TRUE,0,FALSE,17649,17906,1579,20.7,FALSE,0,FALSE,16070,17328,-1579,20.9
FALSE,FALSE,1,TRUE,14358,16468,-3071,20.3,TRUE,1,FALSE,17429,18735,3071,24.2
FALSE,TRUE,0,FALSE,17828,18836,1042,22.9,FALSE,0,FALSE,16786,18867,-1042,23.1
TRUE,TRUE,0,FALSE,17495,19387,1871,17.8,FALSE,0,FALSE,15624,16490,-1871,22.7
FALSE,FALSE,0,FALSE,15519,18382,-546,25.6,TRUE,1,TRUE,16065,17304,546,22.7
FALSE,TRUE,0,FALSE,15365,17502,-528,25,FALSE,1,TRUE,15893,18632,528,25.9
FALSE,FALSE,0,FALSE,15582,16182,-1780,19,TRUE,1,FALSE,17362,17560,1780,22.9
FALSE,TRUE,1,TRUE,15054,16861,-387,22.3,FALSE,0,FALSE,15441,17586,387,21
FALSE,FALSE,0,FALSE,15052,16956,-2077,20.4,TRUE,1,TRUE,17129,19413,2077,24.2
FALSE,FALSE,0,FALSE,15608,16536,-1690,19.7,TRUE,0,FALSE,17298,19479,1690,22
TRUE,TRUE,2,TRUE,16578,18186,-987,22,FALSE,0,FALSE,17565,18927,987,20.6
TRUE,FALSE,0,FALSE,16361,17937,-2902,22.5,TRUE,1,TRUE,19263,19133,2902,23.1
TRUE,FALSE,0,FALSE,14709,16206,-2923,20.9,TRUE,2,TRUE,17632,17285,2923,23.2
FALSE,TRUE,1,TRUE,17457,18205,1495,22.5,FALSE,0,FALSE,15962,18618,-1495,24.8
FALSE,FALSE,0,FALSE,14179,16052,-4927,20.5,TRUE,1,TRUE,19106,20002,4927,23
TRUE,FALSE,0,FALSE,16294,18342,-18,21.4,TRUE,0,FALSE,16312,18090,18,22.9
FALSE,FALSE,0,FALSE,15392,18126,-1045,23.8,TRUE,2,TRUE,16437,17720,1045,20.5
FALSE,TRUE,1,TRUE,15534,16209,-2212,20.4,FALSE,0,FALSE,17746,17757,2212,21.5
TRUE,TRUE,0,FALSE,17462,18011,1323,21,FALSE,0,FALSE,16139,16017,-1323,21.5
FALSE,FALSE,0,FALSE,17346,19356,-220,19.7,TRUE,0,FALSE,17566,17929,220,18.6
TRUE,TRUE,0,FALSE,16248,18185,2086,23.9,FALSE,1,TRUE,14162,16788,-2086,24.1
TRUE,TRUE,0,FALSE,15218,16539,-828,21.1,FALSE,0,FALSE,16046,16118,828,20.6
TRUE,TRUE,0,FALSE,20329,20692,4227,26.4,FALSE,0,FALSE,16102,16800,-4227,17.4
FALSE,FALSE,1,TRUE,17235,17249,1177,19.6,TRUE,0,FALSE,16058,17940,-1177,23.2
FALSE,FALSE,2,TRUE,17433,17931,263,22.1,TRUE,0,FALSE,17170,17589,-263,20.6
FALSE,FALSE,0,FALSE,15480,19018,-816,24.3,TRUE,1,TRUE,16296,19045,816,27.8
TRUE,TRUE,1,TRUE,17850,19943,1097,23.8,FALSE,0,FALSE,16753,18029,-1097,22.4
TRUE,TRUE,0,FALSE,16590,19121,1057,21,FALSE,1,TRUE,15533,17826,-1057,22.7
TRUE,TRUE,2,TRUE,17706,18096,145,21.4,FALSE,0,FALSE,17561,19198,-145,22.1
TRUE,FALSE,1,FALSE,18972,19388,3559,23.1,TRUE,0,FALSE,15413,17161,-3559,18.9
FALSE,FALSE,0,FALSE,16530,18808,-1726,20.5,TRUE,1,TRUE,18256,19075,1726,23.8
TRUE,FALSE,1,TRUE,14911,18362,-626,23.8,TRUE,0,FALSE,15537,17467,626,23
TRUE,TRUE,1,TRUE,20543,20964,6529,23.3,FALSE,0,FALSE,14014,16480,-6529,16.1
TRUE,TRUE,2,TRUE,21437,20067,7370,22.9,FALSE,0,FALSE,14067,14613,-7370,13.3
TRUE,TRUE,1,TRUE,15185,18437,-419,23.1,FALSE,1,FALSE,15604,18865,419,24.1
FALSE,FALSE,0,FALSE,15275,17812,-701,21.7,TRUE,1,TRUE,15976,17466,701,21.4
TRUE,TRUE,1,TRUE,18581,17855,4279,22.9,FALSE,0,FALSE,14302,15948,-4279,23.9
TRUE,TRUE,1,TRUE,17072,18825,-164,20.5,FALSE,1,FALSE,17236,17974,164,24.4
FALSE,TRUE,1,TRUE,15758,16364,-882,19,FALSE,0,FALSE,16640,18124,882,25.3
FALSE,FALSE,0,FALSE,15144,17285,-2283,22.4,TRUE,1,TRUE,17427,19254,2283,25.9
TRUE,FALSE,1,TRUE,15742,18562,-896,24.4,TRUE,0,FALSE,16638,19854,896,25.2
FALSE,TRUE,0,FALSE,15161,16711,-3312,18.7,FALSE,1,FALSE,18473,19830,3312,22.3
FALSE,FALSE,0,FALSE,16554,18076,-505,21.6,TRUE,1,FALSE,17059,18656,505,19.3
FALSE,FALSE,1,TRUE,14384,15955,-3388,19.9,TRUE,0,FALSE,17772,18980,3388,25.6
TRUE,TRUE,0,FALSE,17183,17906,1100,20.8,FALSE,1,TRUE,16083,17736,-1100,16.6
FALSE,TRUE,0,FALSE,15165,17462,-1995,21.8,FALSE,0,FALSE,17160,18656,1995,25.1
TRUE,FALSE,0,FALSE,16747,18099,-1391,21.4,TRUE,1,TRUE,18138,18115,1391,18.9
FALSE,TRUE,0,FALSE,16625,18202,-810,22.6,FALSE,0,FALSE,17435,18932,810,23.4
FALSE,FALSE,0,FALSE,15738,16964,-1769,21.5,TRUE,1,TRUE,17507,18823,1769,18.5
FALSE,FALSE,2,TRUE,16326,18447,1165,23.2,TRUE,0,FALSE,15161,17703,-1165,23.1
FALSE,FALSE,0,FALSE,15334,18085,-2564,20.4,TRUE,0,FALSE,17898,18120,2564,22.7
FALSE,TRUE,1,FALSE,18490,16745,479,21.5,FALSE,1,TRUE,18011,17403,-479,23
FALSE,TRUE,0,FALSE,15542,16959,-2118,18.8,FALSE,1,TRUE,17660,19007,2118,23.8
FALSE,TRUE,0,FALSE,15409,17883,-729,24,FALSE,0,FALSE,16138,18783,729,25
FALSE,TRUE,0,FALSE,16205,15951,-3719,17.1,FALSE,1,TRUE,19924,19646,3719,21.6
